"sample_name","tax_id","tax_level","genus_tax_id","name","common_name","category","agg_score","max_z_score","nt_z_score","nt_rpm","nt_count","nt_contigs","nt_contig_r","nt_percent_identity","nt_alignment_length","nt_e_value","nt_bg_mean","nt_bg_stdev","nt_bg_mean_mass_normalized","nt_bg_stdev_mass_normalized","nr_z_score","nr_rpm","nr_count","nr_contigs","nr_contig_r","nr_percent_identity","nr_alignment_length","nr_e_value","nr_bg_mean","nr_bg_stdev","nr_bg_mean_mass_normalized","nr_bg_stdev_mass_normalized","species_tax_ids","genus_nt_count","expected_bg_count","p_val"
"RR057i_00136_J07_S106",2697049,1,694002,"Wuhan seafood market pneumonia virus","","viruses",4773941663.88988,100,100,241449.562009315,3949579,15,3897371,99.9152,16494.8,303.876,NA,NA,NA,NA,100,240766.767676531,3938410,13,3897402,99.8723,3246.04,291.526,NA,NA,NA,NA,"",3949824,22.0322228447311,0
"RR057i_00136_J07_S106",694009,1,694002,"Severe acute respiratory syndrome-related coronavirus","","viruses",2182410.95924283,100,100,14.9775818365153,245,1,122,95.9853,99.25,44.7455,NA,NA,NA,NA,100,205.467969602154,3361,1,50,97.3681,40.7086,300.305,NA,NA,NA,NA,"",3949824,0,0
"RR057i_00136_J07_S106",129951,1,10509,"Human mastadenovirus C","","viruses",4626.61491280707,37.2222071279791,28.832235021638,2.32305350933706,38,2,19,99.942,233.531,139.949,0.0171119,0.0799779,NA,NA,37.2222071279791,2.13965454807361,35,2,19,99.9276,69.0345,183.34,0.0114153,0.0571766,NA,NA,"",38,752.306256703402,0.669558938019091
"RR057i_00136_J07_S106",10713,1,308911,"Enterobacteria phage phi80","","viruses",2445.3194835127,100,100,0.122265974175635,2,NA,NA,100,221,111.066,NA,NA,NA,NA,100,0.122265974175635,2,NA,NA,100,57,36.6757,NA,NA,NA,NA,"",2,12.5089929301428,0.509933132123769
"RR057i_00136_J07_S106",10665,1,10663,"Escherichia virus T4","","viruses",1431.09538620749,100,100,0.122265974175635,2,NA,NA,100,146,87.6021,NA,NA,NA,NA,100,0.122265974175635,2,NA,NA,100,48,307.653,NA,NA,NA,NA,"",2,33.0972989546006,0.625496272865541
"RR057i_00136_J07_S106",1761477,1,12234,"Tomato brown rugose fruit virus","","viruses",48.7779866105213,100,100,0.122265974175635,2,NA,NA,99.3,146,86.2291,NA,NA,NA,NA,100,0.122265974175635,2,NA,NA,98.95,48,307.653,NA,NA,NA,NA,"",6,0,0
"RR057i_00136_J07_S106",12239,1,12234,"Pepper mild mottle virus","","viruses",1.56486979756359,1.74753375036878,1.43935756231305,0.24453194835127,4,NA,NA,99.475,146,86.5724,0.0161131,0.158695,NA,NA,1.74753375036878,0.24453194835127,4,NA,NA,99.475,48,307.653,0.0134276,0.132246,NA,NA,"",6,0,0
"RR057i_00137_L07_S108",2697049,1,694002,"Wuhan seafood market pneumonia virus","","viruses",492243007.307137,100,100,24925.8554166057,633126,6,629924,99.961,26246.1,305.619,NA,NA,NA,NA,100,24795.6604730041,629819,4,628012,99.9514,4103.14,295.025,NA,NA,NA,NA,"",633141,11.4813105439469,0
"RR057i_00137_L07_S108",694009,1,694002,"Severe acute respiratory syndrome-related coronavirus","","viruses",821610.01421554,100,100,0.590542532211733,15,NA,NA,98.275,116.5,64.4912,NA,NA,NA,NA,100,82.4003679946105,2093,2,1908,92.7259,66.1471,65.4423,NA,NA,NA,NA,"",633141,0,0
"RR057i_00137_L07_S108",129951,1,10509,"Human mastadenovirus C","","viruses",3544.34282935348,30.3058374018551,30.3058374018551,2.44090913314183,62,NA,NA,99.8478,139.522,82.8828,0.0171119,0.0799779,NA,NA,30.0969766388304,1.73225809448775,44,NA,NA,96.0625,41.9714,290.055,0.0114153,0.0571766,NA,NA,"",62,392.037690351867,0.545558757921046
"RR057i_00137_L07_S108",186617,1,186617,"uncultured marine virus","","viruses",0.0209878348962629,1.41003168422135,1.41003168422135,0.157478008589795,4,NA,NA,100,90,49.3959,0.0168234,0.0997528,NA,NA,-100,0,0,NA,NA,0,0,0,0.0227963,0.148573,NA,NA,"",4,3.935362303357,0.246857729445985
"RR057i_00137_L07_S108",10376,1,10375,"Human gammaherpesvirus 4","Epstein-Barr virus","viruses",0.15186729810044,0.708691253993918,0.681626287471658,0.157478008589795,4,NA,NA,99.5869,194,79.3514,0.0226905,0.197744,NA,NA,0.708691253993918,0.157478008589795,4,NA,NA,97.4685,63.5,173.337,0.0215489,0.191803,NA,NA,"",4,0,0
"RR057i_00138_N07_S110",2697049,1,694002,"Wuhan seafood market pneumonia virus","","viruses",15405673863.4018,100,100,849188.769630972,5277113,1159,2686729,99.5196,500.445,184.578,NA,NA,NA,NA,100,706939.903439917,4393136,782,2496616,99.0633,140.949,232.382,NA,NA,NA,NA,"",5277904,9.96643603641358,0
"RR057i_00138_N07_S110",694009,1,694002,"Severe acute respiratory syndrome-related coronavirus","","viruses",971618956.64712,100,100,125.195132788117,778,2,79,96.1764,127.107,65.41,NA,NA,NA,NA,100,98018.1338214664,609114,183,84599,99.1263,57.9938,275.272,NA,NA,NA,NA,"",5277904,0,0
"RR057i_00138_N07_S110",2591235,1,694002,"Coronavirus BtRs-BetaCoV/YN2018B","","viruses",305875.203603666,100,100,1.28735355052048,8,NA,NA,91.1,146,69.7696,NA,NA,NA,NA,100,29.609131661971,184,10,168,97.4253,32.7305,19.185,NA,NA,NA,NA,"",5277904,0,0
"RR057i_00138_N07_S110",663565,1,694002,"Bat SARS Cov Rs806/2006","","viruses",148158.301745526,100,100,0.16091919381506,1,NA,NA,91.8,146,71.1367,NA,NA,NA,NA,100,14.8045658309855,92,4,83,92.0471,35.569,23.3851,NA,NA,NA,NA,"",5277904,0,0
"RR057i_00138_N07_S110",1346307,1,694002,"Betacoronavirus BtCoV/Rhi_hip/R07-09/SPA/2010","","viruses",70096.4008258401,100,100,0.32183838763012,2,NA,NA,86.8,144,60.1612,NA,NA,NA,NA,100,6.75860614023252,42,1,41,99.675,35.4062,29.1068,NA,NA,NA,NA,"",5277904,0,0
"RR057i_00138_N07_S110",1429865,1,694002,"Betacoronavirus Rhinolophus hipposideros/Italy/196814/2011","","viruses",11151.7001313837,100,100,0.32183838763012,2,NA,NA,89.4,142,64.284,NA,NA,NA,NA,100,0.8045959690753,5,NA,NA,80.6,21,307.653,NA,NA,NA,NA,"",5277904,0,0
"RR057i_00138_N07_S110",1508220,1,1508220,"Bat coronavirus","","viruses",244597174.598891,100,100,1.6091919381506,10,NA,NA,87.5,132.5,50.7003,NA,NA,NA,NA,100,24458.108267951,151990,124,96503,98.8932,70.6114,152.004,NA,NA,NA,NA,"",10,0,0
"RR057i_00138_N07_S110",129951,1,10509,"Human mastadenovirus C","","viruses",367.690045496223,15.8824081467565,15.8824081467565,1.28735355052048,8,NA,NA,100,132.75,78.5596,0.0171119,0.0799779,NA,NA,11.0580460408671,0.64367677526024,4,NA,NA,100,39.5,307.653,0.0114153,0.0571766,NA,NA,"",8,340.311199649166,0.729541678855592
"RR057i_00139_D09_S132",2697049,1,694002,"Wuhan seafood market pneumonia virus","","viruses",173131057.708371,100,100,8751.37160549662,211111,3,209858,99.9782,26468.6,306.175,NA,NA,NA,NA,100,8736.61402161157,210755,4,209872,99.9723,4125.32,295.968,NA,NA,NA,NA,"",211129,6.71019319273498,0
"RR057i_00139_D09_S132",694009,1,694002,"Severe acute respiratory syndrome-related coronavirus","","viruses",30369.1178488417,100,100,0.746169971716013,18,1,14,92.5163,89.0625,29.5956,NA,NA,NA,NA,100,2.32141768978315,56,NA,NA,88.286,33.5111,293.958,NA,NA,NA,NA,"",211129,0,0
"RR057i_00139_D09_S132",10665,1,10663,"Escherichia virus T4","","viruses",438.220924630425,100,100,0.0414538873175563,1,NA,NA,100,146,87.6021,NA,NA,NA,NA,100,0.0414538873175563,1,NA,NA,100,48,307.653,NA,NA,NA,NA,"",1,10.080202606347,0.543000337204783
"RR057i_00139_D09_S132",129951,1,10509,"Human mastadenovirus C","","viruses",42.8039980071135,7.77551411754317,6.00584346188979,0.497446647810675,12,NA,NA,99.9125,164,92.0105,0.0171119,0.0799779,NA,NA,7.77551411754317,0.455992760493119,11,NA,NA,100,55,234.151,0.0114153,0.0571766,NA,NA,"",12,229.124421905089,0.662800591521199
"RR057i_00141_H09_S136",2697049,1,694002,"Wuhan seafood market pneumonia virus","","viruses",8330710.47780282,100,100,421.104976271936,11632,1,11592,99.9821,29753.7,306.734,NA,NA,NA,NA,100,420.380930576833,11612,1,11592,99.9946,4392.7,307.653,NA,NA,NA,NA,"",11632,10.2039807297203,4.42897856313778e-143
"RR057i_00141_H09_S136",1979161,1,39744,"Human rubulavirus 4","","viruses",6.65713427441395,100,100,0.0724045695103055,2,NA,NA,99.3,140.5,82.4752,NA,NA,NA,NA,100,0.0724045695103055,2,NA,NA,98.9,47,307.653,NA,NA,NA,NA,"",2,0,0
"RR057i_00141_H09_S136",129951,1,10509,"Human mastadenovirus C","","viruses",3.26073496978051,3.40727098412464,3.40727098412464,0.289618278041222,8,NA,NA,100,137.667,81.914,0.0171119,0.0799779,NA,NA,1.6998484391422,0.108606854265458,3,NA,NA,100,48,307.653,0.0114153,0.0571766,NA,NA,"",8,348.42233579193,0.731352146868864
"RR057i_00145_D11_S164",2100421,1,2100421,"uncultured Caudovirales phage","","viruses",6095.21074339788,100,100,0.382119133552013,3,NA,NA,89.5,87,34.3426,NA,NA,NA,NA,100,0.254746089034675,2,NA,NA,85.4,48,307.653,NA,NA,NA,NA,"",3,0.00362271518744941,2.81677206528964e-09
"RR057i_00145_D11_S164",2697049,1,694002,"Wuhan seafood market pneumonia virus","","viruses",335054704.441726,100,100,16931.0619424671,132925,1,132622,99.9736,29432.6,306.997,NA,NA,NA,NA,100,16912.8475971011,132782,1,132622,99.972,4394.56,307.646,NA,NA,NA,NA,"",132925,5.76065296504753,0
"RR057i_00145_D11_S164",1051631,1,1623304,"Streptococcus phage YMC-2011","","viruses",7642.38267104026,100,100,0.509492178069351,4,NA,NA,91,136,63.9595,NA,NA,NA,NA,100,0.254746089034675,2,NA,NA,100,87,55.4921,NA,NA,NA,NA,"",7,0,0
"RR057i_00145_D11_S164",11137,1,693996,"Human coronavirus 229E","","viruses",6004.78229861266,100,100,1.0189843561387,8,NA,NA,99.5333,146,86.686,NA,NA,NA,NA,100,1.52847653420805,12,NA,NA,76.1524,41.4,184.648,NA,NA,NA,NA,"",8,0,0
"RR057i_00145_D11_S164",10665,1,10663,"Escherichia virus T4","","viruses",3001.28640011342,100,100,0.254746089034675,2,NA,NA,100,146,87.6021,NA,NA,NA,NA,100,0.127373044517338,1,NA,NA,100,48,307.653,NA,NA,NA,NA,"",2,8.65378199474233,0.459177302931552
"RR057i_00145_D11_S164",1916156,1,1916156,"Streptococcus phage IPP16","","viruses",378.654535397882,100,100,1.27373044517338,10,NA,NA,94.81,128.5,65.922,NA,NA,NA,NA,100,0.127373044517338,1,NA,NA,97.1,35,307.653,NA,NA,NA,NA,"",10,0,0
"RR057i_00145_D11_S164",1958922,1,680287,"Staphylococcus phage St 134","","viruses",78.0847000363587,11.1192733580828,7.25548115156882,0.509492178069351,4,1,4,91.031,223,78.5287,0.00894524,0.0689888,NA,NA,11.1192733580828,0.509492178069351,4,1,4,100,74,44.9666,0.0050997,0.045362,NA,NA,"",4,0,0
"RR057i_00145_D11_S164",129951,1,10509,"Human mastadenovirus C","","viruses",21.6530631732515,6.15645419633862,6.15645419633862,0.509492178069351,4,NA,NA,100,120,69.8584,0.0171119,0.0799779,NA,NA,4.25577577251315,0.254746089034675,2,NA,NA,100,17,307.653,0.0114153,0.0571766,NA,NA,"",4,196.701680935415,0.735057745090027
"RR057i_00145_D11_S164",11676,1,11646,"Human immunodeficiency virus 1","","viruses",0.0926144133852975,3.34627536898575,3.34627536898575,0.127373044517338,1,NA,NA,39,146,34.5441,0.00591998,0.036295,NA,NA,-100,0,0,NA,NA,0,0,0,0.00419306,0.0250136,NA,NA,"",1,0,0
"RR057i_00146_F11_S166",147711,1,12059,"Rhinovirus A","","viruses",1364449.39609215,99,99,69.7005609753832,2626,2,2615,96.9347,3490.47,306.594,0.0129956,0.127992,NA,NA,99,69.5147635927375,2619,3,2619,99.0456,1053.47,306.796,0.0099966,0.0984551,NA,NA,"",2626,0.0733953998638246,0
"RR057i_00146_F11_S166",2697049,1,694002,"Wuhan seafood market pneumonia virus","","viruses",1751.84650263856,100,100,2.6542483235104,100,3,26,99.8382,263.639,136.095,NA,NA,NA,NA,100,2.25611107498384,85,3,26,99.1135,82.6825,183.105,NA,NA,NA,NA,"",104,6.36646873102422,0.00114849571945333
"RR057i_00146_F11_S166",129951,1,10509,"Human mastadenovirus C","","viruses",3.92407901624369,3.10476934692009,3.10476934692009,0.26542483235104,10,NA,NA,99.65,113.875,64.9991,0.0171119,0.0799779,NA,NA,3.04988548891904,0.185797382645728,7,NA,NA,99.58,35.2,307.653,0.0114153,0.0571766,NA,NA,"",10,217.387700424494,0.674039571038951
"RR057i_00147_H11_S168",2697049,1,694002,"Wuhan seafood market pneumonia virus","","viruses",705224009.675741,100,100,35653.9465318626,994387,3,986937,99.9654,26232.5,305.715,NA,NA,NA,NA,100,35580.8019202325,992347,4,986951,99.9125,4087.14,295.28,NA,NA,NA,NA,"",994462,4.82835346692296,0
"RR057i_00147_H11_S168",694009,1,694002,"Severe acute respiratory syndrome-related coronavirus","","viruses",135952.168587143,100,100,2.6891401334588,75,1,14,96.7978,115.068,59.1304,NA,NA,NA,NA,100,11.0434021480708,308,NA,NA,93.2772,31.7545,307.653,NA,NA,NA,NA,"",994462,0,0
"RR057i_00147_H11_S168",129951,1,10509,"Human mastadenovirus C","","viruses",15.0866900949694,5.4442117232409,4.26918083363662,0.358552017794506,10,NA,NA,99.86,126.5,74.0213,0.0171119,0.0799779,NA,NA,5.4442117232409,0.322696816015056,9,NA,NA,100,39.1111,307.653,0.0114153,0.0571766,NA,NA,"",10,164.867637203042,0.647498437610301
"RR057i_00149_L11_S172",2697049,1,694002,"Wuhan seafood market pneumonia virus","","viruses",7.03066615807966,100,100,0.136570117966537,10,NA,NA,99.9122,162.2,92.7134,NA,NA,NA,NA,100,0.232169200543112,17,1,11,56.7077,57.0588,78.1593,NA,NA,NA,NA,"",10,1.88922614448361,0.0394602681734993
"RR057i_00149_L11_S172",186617,1,186617,"uncultured marine virus","","viruses",0.00114111514372967,0.105166206796273,0.105166206796273,0.0273140235933073,2,NA,NA,99.65,114.5,65.4245,0.0168234,0.0997528,NA,NA,-100,0,0,NA,NA,0,0,0,0.0227963,0.148573,NA,NA,"",2,0.647555810206437,0.0825027683871994
"RR057i_00151_D13_S196",2697049,1,694002,"Wuhan seafood market pneumonia virus","","viruses",12695198.7002903,100,100,641.940693964317,9182,2,9139,99.9798,17914,306.196,NA,NA,NA,NA,100,640.402609095311,9160,2,9139,99.8777,2674.46,307.653,NA,NA,NA,NA,"",9182,9.43466566602202,2.05864814022298e-122
"RR057i_00151_D13_S196",2500169,1,2500169,"Salmonella phage Munch","","viruses",17084.9850006108,100,100,1.74782371477978,25,NA,NA,90.7857,74.6429,28.8751,NA,NA,NA,NA,100,4.82399345279219,69,4,35,80.9999,49.725,180.816,NA,NA,NA,NA,"",25,0,0
"RR057i_00151_D13_S196",2575254,1,2575254,"Salmonella phage 7t3","","viruses",6734.7487382963,100,100,0.978781280276676,14,1,6,91.815,127,46.7345,NA,NA,NA,NA,100,1.39825897182382,20,1,6,67.8556,57.9,194.387,NA,NA,NA,NA,"",14,0,0
"RR057i_00151_D13_S196",2282407,1,1980928,"Staphylococcus phage Terranova","","viruses",4893.90640138338,100,100,0.279651794364765,4,NA,NA,100,146,87.6021,NA,NA,NA,NA,100,0.209738845773573,3,NA,NA,100,48,307.653,NA,NA,NA,NA,"",8,0,0
"RR057i_00151_D13_S196",1980930,1,1980928,"Staphylococcus virus SEP1","","viruses",3495.64742955956,100,100,0.279651794364765,4,NA,NA,100,146,87.6021,NA,NA,NA,NA,100,0.0699129485911912,1,NA,NA,100,48,307.653,NA,NA,NA,NA,"",8,0,0
"RR057i_00151_D13_S196",2560751,1,2560128,"Serratia virus BF","","viruses",4194.77691547147,100,100,0.139825897182382,2,NA,NA,90.5,74,28.8861,NA,NA,NA,NA,100,0.279651794364765,4,NA,NA,60.925,48,307.653,NA,NA,NA,NA,"",4,0,0
"RR057i_00151_D13_S196",1141136,1,2560128,"Cronobacter phage vB_CsaM_GAP32","","viruses",2097.38845773574,100,100,0.139825897182382,2,NA,NA,88.7,106,43.8239,NA,NA,NA,NA,100,0.0699129485911912,1,NA,NA,91.4,35,307.653,NA,NA,NA,NA,"",4,0,0
"RR057i_00151_D13_S196",129951,1,10509,"Human mastadenovirus C","","viruses",399.831469028014,16.9189140361035,12.0241889356519,0.978781280276676,14,1,9,99.7641,249.6,130.946,0.0171119,0.0799779,NA,NA,16.9189140361035,0.978781280276676,14,1,9,99.286,82.3,137.325,0.0114153,0.0571766,NA,NA,"",14,322.153513990557,0.680837273339465
"RR057i_00154_J13_S202",2697049,1,694002,"Wuhan seafood market pneumonia virus","","viruses",17479380.1420991,100,100,884.408538078347,32653,1,32423,99.9792,29645.2,305.798,NA,NA,NA,NA,100,881.185415669034,32534,1,32423,99.9457,4385.41,307.609,NA,NA,NA,NA,"",32660,0.981329440755354,0
"RR057i_00154_J13_S202",694009,1,694002,"Severe acute respiratory syndrome-related coronavirus","","viruses",14211.5321694702,100,100,0.189595435841988,7,NA,NA,98.2167,102.333,54.628,NA,NA,NA,NA,100,1.24591286410449,46,2,27,50.6116,48.35,107.317,NA,NA,NA,NA,"",32660,0,0
"RR057i_00156_N13_S206",2697049,1,694002,"Wuhan seafood market pneumonia virus","","viruses",40689481.8066071,100,100,2056.56101835777,38811,1,38671,99.9367,29810.2,306.642,NA,NA,NA,NA,100,2053.48764897628,38753,1,38671,99.9041,4390.74,307.653,NA,NA,NA,NA,"",38814,9.73228829032305,0
"RR057i_00156_N13_S206",694009,1,694002,"Severe acute respiratory syndrome-related coronavirus","","viruses",13114.8089985712,100,100,0.158967381800863,3,NA,NA,97.35,128.5,70.8437,NA,NA,NA,NA,100,1.165760799873,22,NA,NA,83.2303,35.4211,242.754,NA,NA,NA,NA,"",38814,0,0
"RR057i_00156_N13_S206",2480175,1,2480175,"Elicom virus 1","","viruses",26.4518914712499,100,100,0.105978254533909,2,NA,NA,98.3,112,61.6677,NA,NA,NA,NA,100,0.105978254533909,2,NA,NA,90.75,38,307.653,NA,NA,NA,NA,"",2,0,0
"RR057i_00156_N13_S206",235201,1,1623300,"Lactobacillus virus phiJL1","","viruses",1059.78254533909,100,100,0.0529891272669544,1,NA,NA,93.8,146,75.2518,NA,NA,NA,NA,100,0.0529891272669544,1,NA,NA,97.5,40,307.653,NA,NA,NA,NA,"",1,0,0
"RR057i_00156_N13_S206",129951,1,10509,"Human mastadenovirus C","","viruses",55.4146257953338,7.73660757788654,7.73660757788654,0.635869527203452,12,NA,NA,100,141,84.1896,0.0171119,0.0799779,NA,NA,7.21444993468718,0.423913018135635,8,NA,NA,100,43.875,307.653,0.0114153,0.0571766,NA,NA,"",12,332.316054737175,0.696568137652271
"RR057i_00157_D15_S228",2697049,1,694002,"Wuhan seafood market pneumonia virus","","viruses",14665955604.439,100,100,829247.444900882,5015792,1191,1157994,99.6556,234.381,120.74,NA,NA,NA,NA,100,652162.212113161,3944673,824,1008003,99.2067,79.4,263.673,NA,NA,NA,NA,"",5016144,7.08266946170476,0
"RR057i_00157_D15_S228",694009,1,694002,"Severe acute respiratory syndrome-related coronavirus","","viruses",1407919233.32903,100,100,57.0379251154761,345,NA,NA,95.5963,134.242,71.0585,NA,NA,NA,NA,100,142157.026047514,859852,200,126407,98.5524,51.8347,269.034,NA,NA,NA,NA,"",5016144,0,0
"RR057i_00157_D15_S228",1928434,1,694002,"Betacoronavirus sp.","","viruses",1757859.25386322,100,100,0.330654638350586,2,NA,NA,89.6,144,65.6576,NA,NA,NA,NA,100,177.230886155914,1072,3,941,94.2787,42.7914,84.1991,NA,NA,NA,NA,"",5016144,0,0
"RR057i_00157_D15_S228",2591236,1,694002,"Coronavirus BtRs-BetaCoV/YN2018C","","viruses",181678.19104173,100,100,0.330654638350586,2,NA,NA,91.1,146,69.7619,NA,NA,NA,NA,100,18.020677790107,109,5,55,97.264,34.0822,29.8266,NA,NA,NA,NA,"",5016144,0,0
"RR057i_00157_D15_S228",2591235,1,694002,"Coronavirus BtRs-BetaCoV/YN2018B","","viruses",40918.5114958851,100,100,0.495981957525879,3,NA,NA,97.2,144,80.7447,NA,NA,NA,NA,100,3.63720102185645,22,NA,NA,95.9211,34.3,88.4448,NA,NA,NA,NA,"",5016144,0,0
"RR057i_00157_D15_S228",1508220,1,1508220,"Bat coronavirus","","viruses",104508358.270278,100,100,0.495981957525879,3,NA,NA,91.45,146,70.4531,NA,NA,NA,NA,100,10450.3398450703,63210,114,21768,98.7634,45.9144,208.764,NA,NA,NA,NA,"",3,0,0
"RR057i_00157_D15_S228",1788497,1,1788497,"Rhinolophus bat coronavirus BtCoV/4991","","viruses",46291.6493690821,100,100,1.32261855340235,8,NA,NA,98.6073,121,59.4978,NA,NA,NA,NA,100,3.30654638350586,20,NA,NA,94.1214,41.0714,307.653,NA,NA,NA,NA,"",8,0,0
"RR057i_00157_D15_S228",129951,1,10509,"Human mastadenovirus C","","viruses",14.519428321211,5.58339142849673,3.92036723082984,0.330654638350586,2,NA,NA,99.65,146,86.9156,0.0171119,0.0799779,NA,NA,5.58339142849673,0.330654638350586,2,NA,NA,98.95,48,307.653,0.0114153,0.0571766,NA,NA,"",2,241.842894734376,0.78716665914393
"RR057i_00158_F15_S230",2697049,1,694002,"Wuhan seafood market pneumonia virus","","viruses",42421614.0781536,100,100,2143.32474132523,39256,1,39140,99.9879,29766.5,306.848,NA,NA,NA,NA,100,2141.68678172059,39226,1,39140,99.9937,4392.62,307.653,NA,NA,NA,NA,"",39256,13.637698964705,0
"RR057i_00158_F15_S230",186617,1,186617,"uncultured marine virus","","viruses",0.346831864293937,0.926028211498979,0.926028211498979,0.109197306976015,2,NA,NA,99.2,130,75.301,0.0168234,0.0997528,NA,NA,-100,0,0,NA,NA,0,0,0,0.0227963,0.148573,NA,NA,"",2,4.67449131393158,0.366901426687526
"RR057i_00158_F15_S230",2024340,1,186532,"Lactococcus phage 62606","","viruses",3275.91920928046,100,100,0.218394613952031,4,NA,NA,98.4,125,70.5086,NA,NA,NA,NA,100,0.109197306976015,2,NA,NA,95.1,41,307.653,NA,NA,NA,NA,"",4,0.0510914177122952,8.61950772846775e-06
"RR057i_00158_F15_S230",129951,1,10509,"Human mastadenovirus C","","viruses",121.738540683717,10.3043883051473,9.3434467375626,0.764381148832108,14,NA,NA,99.9417,134,79.2944,0.0171119,0.0799779,NA,NA,10.3043883051473,0.600585188368084,11,NA,NA,100,43.2,307.653,0.0114153,0.0571766,NA,NA,"",14,465.669139718178,0.712582055217804
"RR057i_00160_J15_S234",10665,1,10663,"Escherichia virus T4","","viruses",726.173849965617,100,100,0.0664849632620714,2,NA,NA,100,146,87.6021,NA,NA,NA,NA,100,0.0664849632620714,2,NA,NA,100,48,307.653,NA,NA,NA,NA,"",2,4.50862760057874,0.361261313320846
"RR057i_00160_J15_S234",91753,1,119164,"Cucurbit aphid-borne yellows virus","","viruses",30.8656083412375,100,100,0.0664849632620714,2,NA,NA,99.2,121,69.1549,NA,NA,NA,NA,100,0.0664849632620714,2,NA,NA,100,40,307.653,NA,NA,NA,NA,"",2,0,0
"RR057i_00160_J15_S234",129951,1,10509,"Human mastadenovirus C","","viruses",18.2518694052132,5.61435126101162,4.77379225476574,0.398909779572429,12,1,4,99.7713,194.75,102.647,0.0171119,0.0799779,NA,NA,5.61435126101162,0.332424816310357,10,1,4,99.592,67.9,161.004,0.0114153,0.0571766,NA,NA,"",12,102.481738999718,0.577180568607477
"RR057i_00160_J15_S234",1776177,1,2003394,"Cucumis melo alphaendornavirus","","viruses",0.0124474237892395,3.1537345284458,3.1537345284458,0.0664849632620714,2,NA,NA,96.2,146,80.0506,0.00207372,0.0204238,NA,NA,3.1537345284458,0.0664849632620714,2,NA,NA,95.85,48,307.653,0.00207372,0.0204238,NA,NA,"",2,0,0
"RR057i_00163_D17_S260",2697049,1,694002,"Wuhan seafood market pneumonia virus","","viruses",33388.9357438613,100,100,11.7335771922114,345,27,242,99.7376,402.121,214.6,NA,NA,NA,NA,100,10.3731624452884,305,26,227,98.5231,127.5,142.528,NA,NA,NA,NA,"",345,4.49664056454731,1.81204842842535e-11
"RR057i_00163_D17_S260",2495576,1,2495576,"Aerococcus phage vB_AviM_AVP","","viruses",1360.41474692306,100,100,0.0680207373461532,2,NA,NA,89.3,139.5,62.5762,NA,NA,NA,NA,100,0.0680207373461532,2,NA,NA,90.65,48,307.653,NA,NA,NA,NA,"",2,0,0
"RR057i_00163_D17_S260",129951,1,10509,"Human mastadenovirus C","","viruses",15.8403617656716,5.748652188671,4.03851297334346,0.340103686730766,10,1,6,100,239.5,125.988,0.0171119,0.0799779,NA,NA,5.748652188671,0.340103686730766,10,1,6,99.7375,79.5,116.248,0.0114153,0.0571766,NA,NA,"",10,153.541059143029,0.640342462403978
"RR057i_00163_D17_S260",1985738,1,110456,"Escherichia virus T7","","viruses",3.575449893263,100,2.47021525589255,0.0340103686730766,1,NA,NA,100,146,87.6021,0.00134276,0.0132246,NA,NA,100,0.0340103686730766,1,NA,NA,100,48,307.653,NA,NA,NA,NA,"",1,0.00590138484220343,7.57254120744601e-05
"RR057i_00165_H17_S264",2697049,1,694002,"Wuhan seafood market pneumonia virus","","viruses",32340.1343761724,100,100,10.7054422082825,332,17,196,99.9006,449.716,209.209,NA,NA,NA,NA,100,10.0605360511571,312,17,196,99.6924,119.335,139.664,NA,NA,NA,NA,"",332,0.866822693358217,6.1411220007391e-44
